next_stop_distance,total_waiting_time,wifi_count,honks,rsi_z,rsi_y,rsi_x,gyro_z,gyro_y,gyro_x,Signal,bus_stop,Turn,zone_highway,zone_market_place,zone_normal_city,time_level_1,time_level_2,time_level_3,time_level_4,Population_density_dense,Population_density_medium,Population_density_sparse,Weekend/day_Week-day,Weekend/day_Week-end
50.27219064689999,11,8,13,-3.03010955185185,3.77364827037037,8.33811104444444,0.002490968663534,-0.0013456413463760002,-0.010671744369173002,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
995.7027608469999,25,17,12,-2.2514768866666697,3.84900223859649,8.47542236666667,-0.000966481025936,0.0023421150027679995,-0.0008752550814389999,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
551.601384296,2,0,2,-4.9491934,3.57732646666667,6.12746683333333,-0.0442220054,0.056611123613333,-0.1015635188,1,0,1,0,0,1,0,1,0,0,0,1,0,1,0
436.640190193,15,10,20,-2.13498286828571,4.49190918571429,8.36490531428571,0.033343416898884,-0.036133256147573,-0.088560974904,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
274.980426768,1,14,1,-3.3957596,4.1052475,6.9355088,0.07129211490000001,-0.040808106239999996,-0.1798538223,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
232.864024868,2,10,3,0.0940914025,4.926456475,7.8788223125,0.0414447762075,-0.060045240995,-0.0037380229475,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0
408.044160195,9,1,18,-2.40761705925926,4.954433296296299,7.9882937333333315,0.006361652833946999,-0.014685379872782,-0.009974085218796998,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
23.1407384229,1,0,0,-1.5594101,5.29038235,7.51370235,-0.12773589977,-0.03329162623,-0.24588164710000002,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
146.10686709799998,2,0,1,-1.26292417666667,3.48235576666667,9.138575300000001,0.073620388214286,-0.08991678019999999,-0.089577812714286,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
219.62010538799998,4,0,3,-3.5896892875,3.352869075,8.62551685,0.001123672738462,-0.004578418981538,-0.056989620446154014,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
122.257180207,44,10,20,2.4982597228813597,4.742976327118651,7.99112890677966,-0.001244854177517,-0.017962909501407,-0.008864567367241,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
305.89256555400004,2,0,1,4.590694475,5.62795645,6.3968163,0.00536804205,-0.0050094599,0.017788696715,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
155.064723464,1,0,0,2.05583955,3.93047335,5.8892440000000015,-0.09971280055555601,0.03247579,0.07738241166666701,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
181.43879118,4,0,0,-4.26221918,3.83255004,6.97884826,-0.019835204840000002,-0.10381652813200001,0.04274292172,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
24.8122354035,2,0,5,-3.12832646,3.74300538,7.84698176,0.00556518684,-0.003881834904,0.028251343464,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
45.3756300925,4,5,4,-3.5323966142857097,5.12398204285714,6.8498295571428605,-0.050346372817647,-0.05882442650000001,-0.05107789883353,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
236.00035947900002,11,5,9,-3.0251054875,2.51400184375,8.70123190625,0.005743485283544,-0.001007273392405,-0.004669189621519,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
78.3441354874,1,3,2,-3.5070877,2.4568404999999998,7.64898675,-0.011703491111111,0.021001179377778,-0.056516858111110985,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
393.92158984599996,9,2,8,-2.9352275575407405,3.9181868777777797,7.8741698444444514,0.021382726536782,-0.011055508984059999,-0.011563524792932,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
543.854710144,33,7,31,0.614555529297872,2.8471442691489397,9.270187387234039,-0.000849822328405,-0.006019920836853001,-0.013724754553448,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
543.854710144,6,1,12,0.04007148,3.18692110625,8.98330209375,-0.026028167937948998,0.026304000467948997,0.036925878474359,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
32.0969674286,9,8,9,-1.70538241017647,3.46564348823529,8.87206573529412,-0.001035942762169,-0.005335796276434,0.020262017002831003,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
51.969104891899995,29,5,12,-4.01521758916667,1.91239674566667,8.516601105,0.001178702706393,0.005959462499895,-0.006597382983125,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
1325.97729537,2,0,0,-2.7786522000000002,3.259494775,8.9370615,0.020954332668421,-0.027913144289473998,-0.09196311536842099,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0
369.375326173,10,2,12,-1.04358673572222,4.554557788888889,8.64576727222222,0.0021000551424720003,0.004977622870112001,0.0017460169853929998,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
2803.74141154,16,15,22,0.5523240854555561,5.287316781481481,8.27302606296296,-0.0019270817524809998,-0.005362948006519,0.00119706920797,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0
1357.55019681,4,1,1,0.8995700388888891,5.652035155555558,7.48870516666667,-0.016066464079546,-0.090027895352273,-0.042086513949999994,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
436.042955264,3,4,2,0.45800781375,5.2586536,8.103580475,-0.0098052976275,0.010921096535,-0.0120475765455,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
20.9702980078,15,12,20,-0.196220727591304,6.38228773043478,7.47467374782609,-0.003891261211504,0.003973226578106,-0.0009392932342480001,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
244.04740886099998,3,0,1,-1.55054626,5.9178924,7.77803038,0.018669433667999998,-0.036328735428,-0.05740051227632,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
80.05302177600001,1,0,2,-1.28406525,4.6666870000000005,6.7942505,0.01165008493,-0.0060775752,0.0058242802,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
303.00503281,20,31,22,-1.5291590376666695,4.64681601,8.37841502,7.309791535810959e-05,0.007567328448169002,0.021433134563702997,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0
87.031291201,1,0,2,-1.31639098,3.5126800000000005,10.216766499999999,0.014843410744445,-0.049140082111111,0.057852852444445,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
30.996027183200002,1,0,1,-1.32476805,4.84026335,8.3421095,0.036428833199999996,-0.097616577,-0.1561035166,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
76.2298318921,4,46,4,-2.69049508571429,3.6782237428571403,8.66155989285714,0.0009577651776810001,-0.007005774372464001,0.002679354891304,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
403.000258184,1,0,1,-2.397377,4.9707489,8.04762265,-0.0131347654,0.0090484621,-0.00123138332,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
130.654782442,5,7,7,-0.763884328461538,7.48742443846154,6.445711553846152,-0.012304154657143001,-0.013328431258571995,-0.000741867817619,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
223.00833901099998,1,9,0,-1.10689545,6.58444215,7.07556915,-0.0270935071,-0.0011230477,0.022096252,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
80.673017593,1,0,0,-0.765731825,5.78478235,7.2695008,0.006367490999999999,0.0233428943,0.013519286388,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
174.03139556,7,6,1,0.0345325434125,7.6420783625,6.2471771125,-0.013511276374999999,0.010361481406499999,0.0097427371175,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
262.768832449,8,2,6,0.37098863722222203,7.05197566666667,6.89786697777778,-0.000147273263034,-0.005125581838539001,-0.0071393989816850014,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
164.114627726,1,0,0,-0.493988015,5.66387165,8.6006775,0.0034362792,-0.008166504599999999,0.010812378899999999,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
293.657727546,3,9,0,-0.953676861666667,7.00422411666667,6.9538625166666685,0.013303559417241002,0.003329572975862,-0.022916070671378998,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
171.97175117700004,3,8,6,-1.44496155,5.97559662,7.65496822,0.009875861815102,-0.008304518036734999,-0.009963366422449,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
248.57068031400001,2,0,2,0.077031455766667,7.1590475333333305,6.76910903333333,0.000658162466667,0.007097371286667,-0.0032796225133329996,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
155.513672297,6,7,6,-3.068605671428569,5.960922214285718,7.2199031000000025,-0.00034833646771399994,-0.012716238765713999,0.017709350050856998,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
178.168552181,2,8,6,-1.5122375666666699,6.36561075333333,7.29886778,-0.007258440666135,-0.0026381207810809997,0.0047702274547299995,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
186.068977736,10,7,6,-1.31266954962963,5.87496042592593,7.682368555555558,-0.002933473683233,0.01173492670579,-0.0008147965204360003,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
200.730005878,5,5,4,-0.155805585,6.8421172375,6.5117359625,-0.0074736763641030015,0.002552521641026,0.008295303771025999,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
106.07945064,4,5,10,-0.51533381025,6.72310636666667,7.21363573333333,-0.010213561544068,-0.035042973110169996,-0.033554852877965995,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
365.84188967800003,2,2,6,-4.4022197625,7.00791545,5.194328275,-0.008077621679999999,0.0017807006175,0.027812957730749998,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
373.585117559,3,5,5,-3.5348980153846097,5.62583923076923,6.798949,8.106242343750071e-05,0.001325607233125,-0.001396179462969,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
373.585117559,1,7,1,-3.09409335,5.58247375,7.19767,-0.04977874762,-0.031623840449999996,-0.17455291533300002,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
143.154479715,5,0,6,-2.7518920514285696,2.7704772999999996,8.371861099999999,0.0027657654759999997,-0.012736731897143,-0.027151925571429,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
404.63698472,1,0,2,-5.947983,4.675064,6.05683895,-0.017993503888888998,-0.021202938222222002,0.098971898111111,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
100.63201807899999,2,0,3,-8.406423,2.55500286666667,3.92480456666667,0.027748616339999997,-0.1021962528,-0.030465698666667002,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0
20.9868587112,4,5,5,-8.67878038181818,0.62135732,2.51940362181818,0.008188317988888999,-0.086779271862963,-0.005364311166667,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
44.9781808222,2,5,3,1.6308644666666698,2.0849406133333304,9.80894966666667,-0.004606119779999999,0.0032470702466670005,-0.18339945301333305,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
133.671800854,2,8,4,0.6558303725,-0.170791615,11.78376775,-0.0011962890105,0.018898773435,0.0015876770072,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0
82.0310896817,2,0,0,-1.6819102,0.6619822,4.88966383333333,-0.198843390666667,0.000146485274,-0.250352994286667,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
244.07821476599997,1,0,2,0.024360655,0.07700348,10.4885025,-0.004193115372,-0.0008239741900000001,0.00314941408,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
76.8865154694,2,7,3,-0.94469069,-8.95272825,3.887092625,-0.108111734731579,0.10660432345263196,0.064714131052632,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
80.8281699406,1,10,1,-16.80807495,-8.51219965,27.437058,0.179074092954,-0.404005428793,-0.021023559098900003,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
247.96643330599997,10,7,14,-4.20943405294118,-8.893368888235289,-0.09788244272941198,0.013318165686747,0.007345911593976,0.003809181953012001,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
164.518806494,1,0,2,-0.87226869,1.49077605,9.68405175,0.12583923072,0.2136321979,0.27329559332,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
233.06464313700002,1,0,1,-1.53665924,-1.00278475,9.6385573,0.17947540391,-0.27982482917,0.145516971187,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
187.806171517,1,0,1,-2.28964235,1.9648285,10.08747875,-0.048703005,-0.647077948,0.0486007684,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
166.584375184,1,0,2,0.160827635,-0.13608555,10.8296815,0.141109892623333,0.039676227802222,0.22081671833711106,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
1223.49027984,1,0,1,-4.1415557000000005,3.02066805,8.56475835,0.00017852751000000002,-0.04263458274,0.0006988528,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
239.16785351099998,5,23,9,-0.8223910263333329,-0.747136435555556,9.802302111111107,0.294549219956667,0.109195286073911,0.028918117719688996,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
134.833076544,14,15,31,-0.466596657363636,-0.114679978787879,9.480726321212119,0.001283433696235,0.000966672563222,0.0007231912553210001,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
71.10743753060001,1,0,2,-8.2344435,3.3391037000000003,5.97902675,-0.0293777456,0.08322143002,0.14281768973,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
35.859418565,82,19,61,-0.988520910325398,4.05584232301587,8.56516386984127,0.004422928911299,-0.00031893092161199997,0.0006952239186769999,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
56.0446973515,33,16,28,0.735581051848,1.7900533969999999,9.12993903,0.00242186743148,0.00082937127815,-0.009319026699341,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
67.160854424,2,11,3,0.4672902466666671,3.0745392000000002,11.173645,0.009613036785714001,0.015270778092857,-0.0033787321714290005,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
153.47396,1,0,1,-6.91883085,1.2214279,7.2383728000000005,0.022989909733332998,0.004355536351778,-0.020941840622222,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
83.2170687256,79,13,27,-1.5520489076698998,3.2907651184466,9.155759678640779,0.000155236455095,0.002033963481118,-0.000663561714911,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1777.14177458,58,17,91,1.2356953853260901,1.6017691597826105,9.5700167826087,0.00042488820360000003,0.0005522805855580001,0.0069615445746380004,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0
30.3544283152,1,0,0,-0.940506,3.65872955,9.095077499999999,-0.00635986366,0.01987152091,0.058761597,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
78.4923443425,1,0,0,1.4177856000000002,4.59127045,7.530471799999999,-0.0027801514,-0.0733764646,-0.2054733279,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1876.37974278,1,0,0,-1.48876955,3.19065855,8.804184,-0.004635619979999999,-0.017561340416,-0.023994445830000002,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
875.238196124,1,0,0,-1.5019455,5.6411209000000015,7.9231185,-0.15746460095999998,-0.051467894199999996,-0.039346312599999995,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0
390.128004148,7,11,3,-0.977305103333333,2.8899230962963,9.293488722222222,-0.000725997070707,-0.00030437266225599995,0.0013846490917890002,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
874.9318031319998,6,5,7,-1.46184284916667,2.56737136666667,9.25808458333333,0.005878193933999999,-0.0025596621693329998,0.0033259074194999998,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
874.9318031319998,1,0,0,-3.60166165,3.54141235,8.474983,0.00113525385,0.00109710709,0.0016311645499999998,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
565.819987315,43,4,64,-0.28553320872173904,0.838420700252173,9.577636190434779,0.008909110885701,-0.0009745407662919999,-0.002600356383007,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
154.450941653,102,7,68,-0.128717042672727,1.0216024205345502,9.49273529727273,-0.0022031886191529997,0.001438867213706,0.014848748028463999,0,1,1,0,1,0,0,0,0,1,0,1,0,1,0
243.21580621900003,2,0,1,-1.5977134825,3.630596175,9.04838975,-0.02956009045,0.01309356777,-0.03172988775,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
113.651371575,1,3,2,-1.43131255,3.73534395,8.70602425,0.04354400334,-0.0155944821,0.0139617922,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0
56.4636408242,1,0,0,-2.13999935,2.1970673,10.106636,0.0620040896,0.023394775104,0.086820984,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0
1173.26246467,2,4,3,-2.0763153,3.0529938,8.907614,-0.004628296227600001,0.016638183696,-0.056271363320000004,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0
178.83699362299996,1,0,2,-1.782066365,3.4719772000000004,8.938263000000003,0.0610000605,0.0188491826,0.03695831346,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
777.263373637,1,0,2,-3.57292935,4.5840912000000005,6.587150500000001,-0.0935409546,0.0230926512,-0.08494872960000001,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
511.562586546,1,0,2,0.19075775350000002,3.7449187999999993,9.4051285,0.0513412485,0.0470352178,0.0128784151,1,1,0,0,0,1,0,0,0,1,0,1,0,1,0
530.764570228,1,0,1,-0.4053955,4.349456900000002,9.99410225,-0.033508299,-0.040226745,0.015855407630000002,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
89.4908706358,386,24,223,0.386814208270117,1.3923538349574198,9.251759666015607,0.004847780338398,-0.002715482740115,-0.001511244301925,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0
73.3970070317,1,0,1,-0.75016785,6.207359200000001,7.9518429999999976,0.23066710855,-0.31554412589999997,-0.1210861198,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0
65.8967323571,1,0,2,0.858741785,7.1901779999999995,8.1505735,0.020312839144445,-0.073540582444445,-0.040937636666667,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
99.2527185966,1,0,0,0.75937655,7.8641435,6.81340025,-0.127822877,0.0327835075,-0.029644774500000002,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
49.3912121209,3,0,3,-0.38185374,4.77083588333333,8.685674,0.001398213633333,0.000352478097333,-0.0013788858315,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
28.8809721624,2,7,4,0.470080053,4.72175351666667,8.64576983333333,-0.001474507170733,0.015881855219999998,-0.001143391693333,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1807.81122098,1,9,2,-1.7593154999999998,4.89653025,9.542793,-0.015319824819999998,0.19989013684999998,0.250099184,1,0,0,0,0,1,0,0,0,1,0,1,0,1,0
2674.12012702,3,0,8,-2.17746059529412,2.67076740588235,8.930936,0.0030210587291670003,-0.024488176931904998,-0.026774815039286,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
414.857681414,5,2,5,-2.04279176,3.85289916,8.63635095,0.003940815769388,0.0073581619285710016,-0.003575538906735,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
848.966369473,1,0,0,-1.77249145,4.2548828,9.0268405,-0.008026122933333,0.023150972888889,-0.0077752009377780006,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
405.612043065,3,0,1,-2.7367554,2.5220795,8.768272375,-0.009948730184211,-0.009307861168421,0.007329037031579,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
405.612043065,1,0,0,-0.045069366666667,4.8175202000000015,8.67729166666667,-0.029992846666667006,-0.0046674945,-0.025888231733333,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0
547.100925823,2,0,3,-0.08657327766666703,-0.134485886666667,9.87120066666667,0.001057942693333,-0.0032358805526670003,-0.000345865890667,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
434.51404660400004,4,5,3,0.19369507545454506,1.1108620336363602,9.510037454545461,-0.015102244749073996,-0.042980334121295996,-0.008709377744444,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0
486.66631002699995,81,2,36,1.5087643091428602,0.039330460204082,9.36589284183673,-0.007586530573471,-0.006788863293446,-0.007446130723784,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0
153.045456428,9,10,1,-4.3457632470588194,2.11629801176471,8.61983267058824,-0.004245757617857,0.006983439630952,-0.005814506953571,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
248.909294565,4,0,4,0.4050369228333329,-0.614128118333333,10.403114500000001,-0.000508275564759,-0.000900268566345,-0.00011312550089700002,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
505.450866427,17,5,22,0.877792995833333,3.134497325,9.34726965833334,-0.00033013279147500003,0.004573757421186,-0.00959195927561,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
279.52417521,1,0,2,-0.63763427,3.2684708,5.90001685,0.0069342735,-0.04347737586666702,0.087239582222222,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
247.949076625,1,0,2,-1.1859131,3.64196765,9.0974733,-0.063459778,0.11797027539,0.3133300772,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
220.96658285700002,1,0,2,-3.4963151,3.7664718999999995,8.187675599999999,0.006626892,-0.0447860721844,0.0924865783,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
168.805319938,1,0,2,-1.9831848,2.4580382999999997,8.5192717,0.014955138490000004,-0.0133666987,0.0163436889,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
486.88868423099996,4,14,10,-1.29544320833333,3.10646564166667,8.79999539166667,-0.016182333567288,0.012973849437288,0.014679730108475,1,1,0,0,0,1,0,1,0,0,0,1,0,1,0
328.65101414599997,3,52,6,-2.5154902000000003,3.94563041666667,9.40552766666667,0.0038125926724140004,-0.029242679103448,-0.030841168886207002,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
240.917511298,5,17,11,-2.61666315454545,4.27621181818182,8.66183887272727,-0.0077582466851850015,-0.005401894142593,0.0052317868,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
71.233760194,4,11,2,-2.972222887,2.343353256,8.9997896,-0.030988420569796005,0.046647362538775994,0.032825078857143,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
70.0703884027,142,16,70,4.27730025725214,1.61801819413774,7.160410828547009,0.003307972932568,-0.00325820271901,-0.0033950407121149996,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0
38.287270587100004,1,0,2,-2.09091947,1.8295593,12.95093525,0.0174362183,0.013780211200000001,0.055114744199999996,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0
38.9420448091,4,6,3,-3.39575703333333,3.8893687000000003,8.30778773333333,-0.002767628651724,0.0008139774689660001,-0.004934902724137999,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1553.65645785,3,5,10,-3.6770767,3.10782166,8.40603029,0.001446159363265,-0.014124967420408004,-0.007215538457143,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
3090.3629042,4,0,5,-1.39923706,4.4885589999999995,7.65640884,-0.01924642,0.0733159375,-0.055213291525,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0
1234.63954174,2,4,4,-2.3219528,3.2882271,8.83890525,-0.027326884984211004,0.006733142736841999,0.011012833705263,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
1234.63954174,19,9,27,-1.3243727216060601,2.91949926060606,8.97896051515152,0.001449019908457,0.001179447823426,-0.008671984362346001,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
149.535183384,48,0,46,0.165649417,3.85096537466667,8.76415330933333,-0.0013171763668699999,-0.009106023279388,-0.012016275981182,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1319.22813279,28,0,24,-6.511159750954549,2.28401982363636,4.72060080659091,-0.0024340934847470004,-0.030448316669171,-0.009011193863272,1,1,0,1,0,0,1,0,0,0,0,0,1,0,1
371.95043579699995,12,0,14,0.062806969058824,2.2948778941176498,9.44540752941177,-0.009318942115833,-0.010019574950845,-0.003616151270357,0,1,0,1,0,0,1,0,0,0,0,0,1,0,1
881.111872942,26,0,20,2.2364472548387098,3.4776192935483903,8.77815638709677,0.011597081326341999,0.00046820393625,-0.018662402541071998,0,1,1,1,0,0,1,0,0,0,0,0,1,0,1
62.411355453999995,1,0,1,-1.3918152,2.28205875,9.5451885,0.008363342264,0.005557251,-0.00564880363,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1897.672265,2,0,5,-8.38908389090909,2.29120428181818,-4.2115645,0.006438926622963001,-0.009733411912963001,-0.001381768236426,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1
1525.38262794,3,0,4,0.390140095555555,4.45519848888889,8.536302455555559,-0.012882926668181999,-0.035977450431818006,-0.032487002361363995,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
46.9278877379,1,0,2,-2.66193395,2.18988795,8.6509552,0.16372528150000001,-0.07172698917999999,0.07518463283,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
409.49056380900004,37,0,2,-1.60052116714286,0.7418075846693879,9.37268510204082,-0.000741665873647,0.002156680933564,0.0005848990974939999,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
706.30034269,1,0,1,-1.4660263,2.20545205,6.979797500000001,-0.0712768529,0.0814941412,-0.33977203100000003,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
601.969960395,1,0,1,-1.2457657,4.12081145,8.7515185,-0.065341187,-0.0210174566,-0.15398864947000002,1,1,0,0,0,1,1,0,0,0,0,0,1,0,1
685.747504662,3,0,0,-0.04626846,4.5511665,7.41315065,0.05593719555,-0.0969314574,0.01378555635,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
482.98149496400003,9,0,13,1.2495927875,0.038244248125,9.26087665625,0.00090144230109,0.0036531106105379997,-0.000759613815,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
204.13327430099997,1,0,2,1.33997345,-1.19192505,9.81932825,0.005906677220000001,0.004231262202,-0.001792907713,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
295.193860205,1,0,2,-0.343154905,0.47802734,9.6996155,-0.004690551766,-0.001516723646,-0.001835632352,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1
248.47977830000002,1,0,0,-0.39821625,3.15594485,9.0902935,0.0139266966,-0.0034927369399999995,0.015298462219999996,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1544.52202379,3,0,1,-1.36051724285714,3.9487697142857097,8.589046000000002,-0.009858049822857,0.00464651942,-0.028135898804,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1
1544.52202379,12,0,12,-1.62448398909091,2.69865417272727,9.10922722727273,-0.0058222168680090005,0.0034939800796849997,-0.001761542604111,0,0,1,0,1,0,1,0,0,0,0,1,0,0,1
163.584417207,8,8,31,0.16438097020322598,-0.18767326297419396,10.1257831419355,0.000213522691664,0.00021874277376299998,0.001364858533743,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
441.915453791,57,10,71,-0.678897900533333,0.08198242117066701,8.652040448,0.01583086871984,-0.014722865157709,-0.016721601064136,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
908.072175648,10,8,9,-5.79700808888889,2.3577456933333303,7.573698277777781,0.023739588707303,-0.014747192191011003,-0.0027611547764050002,1,1,0,1,0,0,0,1,0,0,0,0,1,1,0
372.86171889900004,6,4,14,-6.41350687235294,3.81280158235294,4.83882234117647,0.013390859125000001,0.050592149903572,-0.014308747680119,0,1,0,1,0,0,0,1,0,0,0,0,1,1,0
3687.52127135,1,0,1,-2.7445374,1.57337955,9.0220565,0.001467895581,0.00845947261,-0.001353454626,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0
